"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-05-31,19029,"Linden","MI","Flint","Genesee",6354,131800,0.0130668716372022,0.0130668716372022,-0.0127340823970037,0.0974304713721292,-0.0202381180579019,"2005-06","2005-Q2",166900,-0.210305572198922,"1999-08"
2016-05-31,114651,"Del Monte Forest","CA","Salinas","Monterey",6355,1511500,0.00218803872165495,0.00212159384737784,-0.0363404526617788,0.0466107579904971,-0.0337883237278107,"2006-06","2006-Q2",2146400,-0.295797614610511,"2004-06"
2016-05-31,17470,"Clendenin","WV","Charleston","Kanawha",6356,87700,0.0185830429732869,0.0440476190476191,0.0853960396039604,0.016775824776716,0.0374832414067239,"2016-05","2016-Q2",87700,0,"2016-05"
2016-05-31,45326,"Forty Fort","PA","Scranton","Luzerne",6357,116900,0.00171379605826907,0.00949913644214162,0.0794090489381348,0.0174754639280772,0.0231355058996543,"2016-05","2016-Q2",116900,0,"2016-05"
2016-05-31,28760,"Flatwoods","KY","Huntington","Greenup",6358,72800,0.00552486187845304,0.00552486187845304,0.0865671641791045,0.0415232924163627,,"2016-05","2016-Q2",72800,0,"2016-05"
2016-05-31,42863,"Point Pleasant Beach","NJ","New York","Ocean",6359,504300,0.000595238095238095,-0.00414691943127962,0.0272968017926258,-0.00368680864839077,-0.0203006578807813,"2006-08","2006-Q3",623000,-0.190529695024077,"2004-09"
2016-05-31,18401,"Grifton","NC","Greenville","Pitt",6360,82200,-0.00121506682867558,-0.00242718446601942,-0.0329411764705882,-0.00620869405553248,0.000855593993429826,"2010-02","2010-Q1",89800,-0.0846325167037862,"2008-06"
2016-05-31,397835,"Town of Newark Valley","NY","Binghamton","Tioga",6361,102700,-0.00772946859903382,-0.00676982591876209,-0.0029126213592233,-0.00155069558137821,0.0106245578308941,"2007-10","2007-Q4",114500,-0.103056768558952,"2006-11"
2016-05-31,398158,"Town of Brandon","VT","Rutland","Rutland",6362,150000,0.00066711140760507,0.00401606425702811,-0.02088772845953,-0.000798085614037936,-0.0459526931909167,"2005-06","2005-Q2",250600,-0.401436552274541,
2016-05-31,7809,"Weed","CA",,"Siskiyou",6363,153000,-0.00520156046814044,-0.00455432661027977,0.00724160631994733,0.0173370580071006,-0.0388523751997227,"2006-06","2006-Q2",227400,-0.327176781002639,"2004-03"
2016-05-31,21573,"Chesaning","MI","Saginaw","Saginaw",6364,87700,-0.00340909090909091,-0.0168161434977578,-0.0244716351501669,0.0152705985965202,-0.020333203279725,"2005-05","2005-Q2",119500,-0.266108786610879,"1998-10"
2016-05-31,55598,"Cold Spring","KY","Cincinnati","Campbell",6365,166700,0.00300842358604091,0.00907990314769976,0.0537294563843236,0.0166359054366467,0.00455098168897372,"2016-05","2016-Q2",166700,0,"2016-05"
2016-05-31,51255,"Candia","NH","Boston","Rockingham",6366,257400,0.00116686114352392,0.00980776775205963,0.0480456026058632,0.0278201746033075,-0.0102035265258685,"2006-03","2006-Q1",286300,-0.100943066713238,"2004-09"
2016-05-31,30152,"Albion","IN","Kendallville","Noble",6367,104900,0,-0.012241054613936,0.047952047952048,0.0237142976736662,-0.00104261397095062,"2006-09","2006-Q3",109300,-0.040256175663312,"2005-04"
2016-05-31,11550,"Frontenac","MO","St. Louis","Saint Louis",6368,748700,-0.000934080597811582,0.0208617398418326,0.0830319687545205,0.0339802485230016,0.00919710853660605,"2016-04","2016-Q2",749400,-0.000934080597811583,"2016-04"
2016-05-31,23851,"Brookville","PA",,"Jefferson",6369,108100,0.0121722846441948,0.0344497607655502,0.286904761904762,0.0735723005798994,,"2016-05","2016-Q2",108100,0,"2016-05"
2016-05-31,20597,"Spencer","WI","Wausau","Marathon",6370,113700,-0.00175592625109745,0.00176211453744493,0.00797872340425532,0.0135506115737829,0.00628018561060273,"2010-04","2010-Q2",115100,-0.0121633362293658,"2010-01"
2016-05-31,21328,"Wilsonville","AL","Birmingham","Shelby",6371,170800,0.00470588235294118,0.0166666666666667,0.0166666666666667,0.0211894188618056,0.00456205853026259,"2014-12","2014-Q4",172100,-0.00755374782103428,"2014-11"
2016-05-31,12908,"Nassau Bay","TX","Houston","Harris",6372,245700,0.00779327317473339,0.0293255131964809,0.02375,0.0585067920289097,0.0296759817964409,"2016-05","2016-Q2",245700,0,"2016-05"
2016-05-31,35621,"Dewey","OK","Bartlesville","Washington",6373,75100,-0.00529801324503311,0.00805369127516779,0.107669616519174,0.0452223535413037,,"2016-04","2016-Q2",75500,-0.00529801324503311,"2016-04"
2016-05-31,39701,"Mc Donald","OH","Youngstown","Trumbull",6374,81200,-0.00733496332518337,-0.0205066344993969,-0.00490196078431373,0.0240570526823229,-0.00514682236506214,"2004-12","2004-Q4",87600,-0.0730593607305936,"2003-11"
2016-05-31,398534,"Vernon","WI","Milwaukee","Waukesha",6375,264400,0.00417774401823016,0.0134151015714833,0.0352388410336727,0.0178627403384586,-0.0046086795139676,"2006-06","2006-Q2",277100,-0.0458318296643811,"2005-11"
2016-05-31,399122,"Town of Oxford","NY",,"Chenango",6376,75400,-0.00789473684210526,-0.0308483290488432,-0.0308483290488432,-0.0222996293021284,0.00269195074936701,"2011-10","2011-Q4",84900,-0.111896348645465,"2010-09"
2016-05-31,33414,"Pigeon Forge","TN","Sevierville","Sevier",6377,148700,0.00950441276306857,0.0304920304920305,0.0376831821353803,0.0163767053096611,-0.0109453524124612,"2007-03","2007-Q1",175700,-0.153671030165054,"2004-09"
2016-05-31,52845,"Lake Bluff","IL","Chicago","Lake",6378,594300,-0.00268501426413828,-0.00301962757926522,0.011058183055461,0.0319187495596649,-0.0120798372960708,"2006-03","2006-Q1",673200,-0.117201426024955,"2004-09"
2016-05-31,4029,"Centerville","IN","Richmond","Wayne",6379,86800,0.00115340253748558,0.0272189349112426,0.0782608695652174,0.0192683630199626,-0.0142535984482223,"2005-10","2005-Q4",104600,-0.170172084130019,"2001-05"
2016-05-31,202948,"Pleasant Run","OH","Cincinnati","Hamilton",6380,107800,0.0027906976744186,0.00841908325537886,0.0888888888888889,0.020497536819591,-0.0142995815034729,"2007-03","2007-Q1",126300,-0.146476642913698,"2001-08"
2016-05-31,398739,"Codorus Township","PA","York","York",6381,202000,0.00248138957816377,0.00949525237381309,0.0548302872062663,0.00759580977536434,-0.0123376003266593,"2007-06","2007-Q2",247200,-0.182847896440129,"2005-08"
2016-05-31,25980,"Moreland","GA","Atlanta","Coweta",6382,168100,0.00718993409227082,0.0268784361637141,0.0565681961030798,0.0391978761314591,,"2016-05","2016-Q2",168100,0,"2016-05"
2016-05-31,398546,"Bethel","NY",,"Sullivan",6383,150000,0.00468854655056932,0.0121457489878542,0.015572105619499,-0.00640826956165819,-0.03427649957056,"2006-03","2006-Q1",214900,-0.302000930665426,"2003-09"
2016-05-31,33845,"San Manuel","AZ","Phoenix","Pinal",6384,59800,-0.0132013201320132,-0.0447284345047923,-0.0785824345146379,-0.033752091094573,-0.0443229516755598,"2008-04","2008-Q2",101600,-0.411417322834646,"2002-02"
2016-05-31,37728,"Canaan","NH","Claremont","Grafton",6385,186800,0.00646551724137931,0.00107181136120043,0.0476724621424565,0.00710842487503149,-0.00206416535565879,"2007-06","2007-Q2",201800,-0.0743310208126858,"2005-08"
2016-05-31,37159,"Archer","FL","Gainesville","Alachua",6386,158100,0.00508582326764145,-0.00503461296412838,0.0428759894459103,0.016051690665529,-0.0152701670397944,"2007-03","2007-Q1",193400,-0.182523267838676,"2005-07"
2016-05-31,18084,"Farrell","PA","Youngstown","Mercer",6387,51900,0.0116959064327485,0.0277227722772277,0.113733905579399,0.00748704575914605,,"2010-08","2010-Q3",57000,-0.0894736842105263,
2016-05-31,397094,"Town of New Holstein","WI","Appleton","Calumet",6388,113600,-0.00263388937664618,-0.00350877192982456,0.105058365758755,0.0219763117761558,0.00497501264705136,"2005-05","2005-Q2",117000,-0.0290598290598291,"2005-02"
2016-05-31,20598,"Spencerville","OH","Lima","Allen",6389,90100,0.00111111111111111,0.00111111111111111,-0.0142231947483589,0.00472781102453901,-0.0040163818165585,"2007-02","2007-Q1",95700,-0.0585161964472309,"2004-12"
2016-05-31,22821,"Waynesville","OH","Cincinnati","Warren",6390,208200,0.00482625482625483,0.00725689404934688,0.0415207603801901,0.0288512648775003,0.00750534843025208,"2016-05","2016-Q2",208200,0,"2016-05"
2016-05-31,25506,"Lansford","PA","Allentown","Carbon",6391,56200,0.00716845878136201,0.00897666068222621,0.0684410646387833,0.0413212379600472,,"2015-12","2015-Q4",56600,-0.00706713780918728,"2015-12"
2016-05-31,25673,"Ludlow","KY","Cincinnati","Kenton",6392,92900,0.00978260869565217,0.00868621064060804,-0.0272251308900524,0.00480476377607397,0.00486389992526925,"2015-07","2015-Q3",96300,-0.0353063343717549,"2015-03"
2016-05-31,51667,"Dayton","MN","Minneapolis-St Paul","Hennepin",6393,253000,0.00198019801980198,0.0128102481985588,0.0693153000845309,0.0476138438580813,-0.0112828496374651,"2007-04","2007-Q2",287100,-0.118773946360153,"2004-07"
2016-05-31,3998,"Caseyville","IL","St. Louis","Saint Clair",6394,74600,0.00403768506056528,0.0219178082191781,0.0581560283687943,0.00824287359045539,-0.00634145898232985,"2007-02","2007-Q1",82500,-0.0957575757575758,"2005-09"
2016-05-31,397545,"Town of Bristol","VT",,"Addison",6395,194100,-0.00205655526992288,-0.00614439324116743,-0.0774714828897338,-0.0157171987089129,-0.0246394614502938,"2005-12","2005-Q4",257500,-0.24621359223301,"2004-05"
2016-05-31,13534,"Riverdale","NJ","New York","Morris",6396,306100,0.000326797385620915,0.0102310231023102,0.0591695501730104,0.00741465132202501,-0.0252983883192164,"2006-06","2006-Q2",396200,-0.227410398788491,"2003-10"
2016-05-31,53335,"Millstadt","IL","St. Louis","Saint Clair",6397,160400,0.0100755667506297,0.0449511400651466,0.113888888888889,0.00949131433695993,-0.0136863182064366,"2007-02","2007-Q1",186700,-0.140867702196036,"2004-08"
2016-05-31,397940,"Hartland","NY","Buffalo","Niagara",6398,107700,-0.00645756457564576,-0.00919963201471941,0.0507317073170732,0.0249808489586096,0.0240727295890875,"2016-03","2016-Q1",108800,-0.0101102941176471,"2016-01"
2016-05-31,126395,"The Meadows","FL","North Port-Sarasota-Bradenton","Sarasota",6399,201400,0.00499001996007984,0.00398803589232303,0.0798927613941019,0.0614111724391435,-0.0333408508444017,"2006-04","2006-Q2",284000,-0.290845070422535,"2005-01"
2016-05-31,396975,"Raymond","WI","Racine","Racine",6400,241200,0.00667779632721202,0.00793982448809026,0.00291060291060291,0.00335015882580469,-0.0149462482858126,"2007-09","2007-Q3",285700,-0.155757787889394,"2004-12"
2016-05-31,397945,"Cascade Township","MI","Grand Rapids","Kent",6401,276600,0.00508720930232558,0.0117044623262619,0.0244444444444444,0.0478077641123973,0.0153572079292437,"2016-05","2016-Q2",276600,0,"2016-05"
2016-05-31,53428,"Mount Angel","OR","Salem","Marion",6402,231400,0.0113636363636364,0.0330357142857143,0.130434782608696,0.0481656662331909,0.0161730506140458,"2016-05","2016-Q2",231400,0,"2016-05"
2016-05-31,36177,"Old Bethpage","NY","New York","Nassau",6403,541500,0.00129437869822485,0.00333518621456365,0.00706713780918728,0.0155878106748222,-0.00857486393505436,"2006-09","2006-Q3",596800,-0.0926608579088472,"2004-12"
2016-05-31,12719,"Milan","MI","Ann Arbor","Washtenaw",6404,137100,-0.00507982583454282,-0.00580130529369108,0.0489671002295333,0.0875833061365778,-0.0173358165286616,"2005-04","2005-Q2",164900,-0.168587022437841,"2001-01"
2016-05-31,30238,"Arabi","LA","New Orleans","Saint Bernard",6405,145300,0.0153738644304682,0.0598103574033552,0.184189079054605,0.0808511196073902,,"2016-05","2016-Q2",145300,0,"2016-05"
2016-05-31,50118,"South Fulton","TN","Union City","Obion",6406,61400,-0.0112721417069243,-0.0207336523125997,-0.117816091954023,0.0178561642401758,0.00131235459240009,"2015-03","2015-Q1",69700,-0.119081779053085,"2012-02"
2016-05-31,397970,"Greenwich Township","PA","Reading","Berks",6407,206700,-0.00193143408981168,-0.00863309352517986,-0.0286654135338346,0.000193629601118683,-0.00429909095090797,"2007-07","2007-Q3",236500,-0.12600422832981,"2005-12"
2016-05-31,24770,"Fort Washington","PA","Philadelphia","Montgomery",6408,482600,-0.00186142709410548,-0.00638254066296067,-0.0260343087790111,0.0225417609706575,-0.00564343370818843,"2006-11","2006-Q4",513000,-0.0592592592592593,"2005-08"
2016-05-31,26194,"North Oaks","MN","Minneapolis-St Paul","Ramsey",6409,626100,-0.00175382653061224,0.00127938589477051,-0.00111678366305041,0.105957696325172,-0.0109111728543837,"2006-05","2006-Q2",698700,-0.10390725633319,"2003-11"
2016-05-31,35850,"Ray","MI","Detroit","Macomb",6410,223800,-0.000446627958910228,-0.000892857142857143,0.0308613542146476,0.0811588057300665,-0.014729364696269,"2006-03","2006-Q1",260500,-0.140882917466411,"2001-04"
2016-05-31,227226,"Hickory Withe","TN","Memphis","Fayette",6411,283000,-0.00910364145658263,-0.017702186740715,0.0302147797597379,0.00915052307375785,0.0077785112610147,"2016-02","2016-Q1",288100,-0.017702186740715,"2015-09"
2016-05-31,15431,"Hancock","MD","Hagerstown","Washington",6412,116100,-0.000860585197934596,0.00345721694036301,0.00432525951557093,-0.00425185473357581,-0.0334791959108249,"2006-12","2006-Q4",169900,-0.316656856974691,"2004-03"
2016-05-31,38982,"Higganum","CT","Hartford","Middlesex",6413,275000,0.000363768643142961,0.00364963503649635,0.0173880873103959,-0.00188025629242694,-0.01174913294906,"2006-10","2006-Q4",317600,-0.134130982367758,"2004-10"
2016-05-31,42454,"Gurley","AL","Huntsville","Madison",6414,151700,-0.0078482668410726,-0.0136540962288687,0.0447658402203857,0.0107536980122835,0.0152448588904945,"2009-11","2009-Q4",154400,-0.0174870466321244,"2009-07"
2016-05-31,5482,"Lake Arrowhead","CA","Riverside","San Bernardino",6415,286800,0.0141442715700141,0.0398839738941262,0.06498329001114,0.037224100862878,-0.0191558858652138,"2007-10","2007-Q4",354700,-0.191429376938258,"2005-04"
2016-05-31,49908,"Veedersburg","IN",,"Fountain",6416,75500,0.00935828877005348,0.0648801128349788,0.126865671641791,0.0348989997590672,-0.0108469692311455,"2005-01","2005-Q1",94700,-0.202745512143611,"2003-06"
2016-05-31,11708,"Greencastle","PA","Chambersburg","Franklin",6417,165700,-0.00360793746241732,-0.00778443113772455,0.0122174709835064,0.0070255862850841,,"2009-08","2009-Q3",185200,-0.105291576673866,
2016-05-31,30340,"Baltimore","OH","Columbus","Fairfield",6418,171400,0.00292568753657109,0.00764256319811875,0.0337756332931242,0.021375153496491,0.002364175075807,"2016-05","2016-Q2",171400,0,"2016-05"
2016-05-31,397027,"Shenango Township","PA","Youngstown","Mercer",6419,126000,-0.00552486187845304,-0.0117647058823529,-0.0631970260223048,0.00450468690503292,0.0221602859072694,"2014-08","2014-Q3",138700,-0.0915645277577505,"2013-07"
2016-05-31,36872,"Elberfeld","IN","Evansville","Warrick",6420,121100,-0.00164880461665293,-0.0178426601784266,0.0306382978723404,0.0231612351697916,0.012455715849762,"2015-12","2015-Q4",126900,-0.0457052797478329,"2015-09"
2016-05-31,29746,"Belleair","FL","Tampa","Pinellas",6421,318400,0.000943099654196794,0.00409965310627562,0.0418848167539267,0.0615455476920235,-0.0269665737620578,"2006-07","2006-Q3",425100,-0.250999764761233,"2004-11"
2016-05-31,42449,"Fishersville","VA","Staunton","Augusta",6422,224000,0.00538599640933573,0.0144927536231884,0.0195721438324989,0.0141530586269092,-0.0131100715203525,"2008-04","2008-Q2",263600,-0.150227617602428,"2005-06"
2016-05-31,44192,"Blackwood","NJ","Philadelphia","Camden",6423,152500,0.00262984878369494,0.00993377483443709,0.0575589459084605,-0.00567266208364836,-0.0218489327708293,"2007-07","2007-Q3",198700,-0.232511323603422,"2004-08"
2016-05-31,28244,"Crescent City","FL","Palatka","Putnam",6424,90100,0.0203850509626274,0.0380184331797235,0.0907990314769976,0.0020098420360144,-0.0288959045779509,"2007-02","2007-Q1",133300,-0.324081020255064,"2004-08"
2016-05-31,397046,"Shrewsbury","NJ","New York","Monmouth",6425,513000,0.00175746924428822,0.001953125,-0.000584453535943892,0.0319279223203259,-0.00694004916038315,"2006-05","2006-Q2",550000,-0.0672727272727273,"2005-08"
2016-05-31,399226,"East Drumore Township","PA","Lancaster","Lancaster",6426,214700,0.00280242877160206,0.00703564727954972,-0.00509731232622799,0.00791630379806052,-0.00207213517646154,"2007-07","2007-Q3",233000,-0.0785407725321888,"2006-04"
2016-05-31,29237,"Pound Ridge","NY","New York","Westchester",6427,893600,0.0038193664345091,0.00201838977349181,-0.00567486369199955,0.0174635045367726,-0.0181017455986142,"2008-05","2008-Q2",1153100,-0.225045529442373,"2004-01"
2016-05-31,40390,"Polo","IL","Rochelle","Ogle",6428,49400,0.0040650406504065,-0.0237154150197628,-0.225705329153605,-0.110469864250741,,"2009-08","2009-Q3",106700,-0.537019681349578,
2016-05-31,27116,"Sissonville","WV","Charleston","Kanawha",6429,107700,0.0141242937853107,0.0257142857142857,0.0824120603015075,0.0286812371138236,0.0343927032909292,"2016-05","2016-Q2",107700,0,"2016-05"
2016-05-31,54350,"Seabeck","WA","Bremerton","Kitsap",6430,358300,0.00139742873113471,0.0107193229901269,0.0864160097028502,0.0246023490225655,-0.00390583568918346,"2006-10","2006-Q4",392700,-0.0875986758339699,"2006-03"
2016-05-31,397623,"Alsace Township","PA","Reading","Berks",6431,162300,-0.00061576354679803,0.00433168316831683,0.00557620817843866,-0.000737735956407359,-0.00514990509450874,"2006-11","2006-Q4",179800,-0.0973303670745272,"2006-01"
2016-05-31,53465,"Munford","TN","Memphis","Tipton",6432,135200,0.00520446096654275,0.0219198790627362,0.044822256568779,0.0187630777053098,0.00156666976759134,"2008-09","2008-Q3",137500,-0.0167272727272727,"2006-09"
2016-05-31,395559,"Benton Township","MI","Niles","Berrien",6433,107300,0.0103578154425612,0.0357142857142857,0.127100840336134,0.00149785356115939,0.0040009082106145,"2007-04","2007-Q2",113800,-0.0571177504393673,"2006-10"
2016-05-31,25747,"Marathon","WI","Wausau","Marathon",6434,149500,0.00605652759084791,0.0218728639781271,0.023972602739726,0.011346104905321,0.00629985123541399,"2016-05","2016-Q2",149500,0,"2016-05"
2016-05-31,397794,"Wayne Township","PA","Pottsville","Schuylkill",6435,189100,0.00265111346765642,0.0243770314192849,0.0260444926749864,0.0244328655124417,0.00964067135035052,"2016-05","2016-Q2",189100,0,"2016-05"
2016-05-31,29617,"Spring Arbor","MI","Jackson","Jackson",6436,137200,0.00882352941176471,0.0162962962962963,0.0200743494423792,0.0353923713227602,-0.0088137977196705,"2006-04","2006-Q2",150100,-0.0859427048634244,"2003-03"
2016-05-31,50661,"Albany","LA","Baton Rouge","Livingston",6437,140200,-0.000712758374910905,-0.00426136363636364,-0.0647098065376918,,,"2015-02","2015-Q1",155700,-0.0995504174694926,"2014-08"
2016-05-31,32952,"Morriston","FL",,"Levy",6438,201700,-0.00148514851485149,0.00749250749250749,0.114364640883978,0.0505819550173838,-0.0276206385867446,"2007-01","2007-Q1",304500,-0.3376026272578,"2005-06"
2016-05-31,54600,"Sugar Hill","GA","Atlanta","Gwinnett",6439,182900,0.00109469074986316,0.0149833518312986,0.059675550405562,0.0657918941469768,0.00210173017811965,"2016-05","2016-Q2",182900,0,"2016-05"
2016-05-31,395763,"Stanford","NY","New York","Dutchess",6440,249800,0.00766438079870916,0.00970088924818108,-0.0226917057902973,-0.0144811089632216,-0.0271047959457198,"2006-10","2006-Q4",333200,-0.250300120048019,"2003-11"
2016-05-31,19754,"Oliver Springs","TN","Knoxville","Roane",6441,97200,0.0156739811912226,0.0451612903225806,0.0958286358511838,0.0394575301850006,0.0133831306067316,"2016-05","2016-Q2",97200,0,"2016-05"
2016-05-31,49072,"Garrett","IN","Auburn","De Kalb",6442,80400,-0.00863131935881628,-0.0207064555420219,-0.0485207100591716,0.0263376706917122,-0.0127412641929856,"2006-09","2006-Q3",94700,-0.151003167898627,"2002-09"
2016-05-31,12232,"La Conner","WA","Mount Vernon","Skagit",6443,269800,0.00822122571001495,0.0184975462438656,0.0680918448139351,0.0276544267707997,0.00115631928079329,"2008-01","2008-Q1",290800,-0.0722145804676754,"2006-06"
2016-05-31,213954,"North Braddock","PA","Pittsburgh","Allegheny",6444,49100,0.00408997955010225,0.0144628099173554,0.0650759219088937,0.0259342982554576,0.0256888906373607,"2016-05","2016-Q2",49100,0,"2016-05"
2016-05-31,6060,"Mount Arlington","NJ","New York","Morris",6445,311500,0.00646203554119548,0.0328249336870026,0.075621546961326,0.00714920660725515,-0.0192931320172826,"2006-06","2006-Q2",379100,-0.178317066737009,"2004-06"
2016-05-31,26835,"Roosevelt Park","MI","Muskegon","Muskegon",6446,104600,0.0048030739673391,0.0254901960784314,0.159645232815965,0.0433553908014594,-0.00493053578390978,"2003-08","2003-Q3",114800,-0.0888501742160279,"2002-11"
2016-05-31,48571,"Woodlyn","PA","Philadelphia","Delaware",6447,150400,-0.0079155672823219,-0.00463269358041032,0.00199866755496336,-0.0069026003217092,-0.0181865701114565,"2006-08","2006-Q3",183900,-0.182164219684611,"2004-11"
2016-05-31,19981,"Platteville","CO","Greeley","Weld",6448,219900,0.0180555555555556,0.0402081362346263,0.124808184143223,0.101521828807703,0.0269203636054742,"2016-05","2016-Q2",219900,0,"2016-05"
2016-05-31,397826,"Chatham","MA","Cape Cod","Barnstable",6449,620700,0.00307045895281189,0.0180416598327046,0.0240884342517736,0.0237744110054501,-0.00205488254019304,"2006-06","2006-Q2",635800,-0.0237496067945895,"2006-02"
2016-05-31,124894,"June Park","FL","Melbourne","Brevard",6450,177500,0,0.00282485875706215,0.0902948402948403,0.0776966644580444,-0.035125844192275,"2006-01","2006-Q1",258400,-0.313080495356037,"2004-08"
2016-05-31,24479,"East Canton","OH","Canton","Stark",6451,103500,0.00387972841901067,0.0207100591715976,0.0637204522096608,0.0382229204192701,-0.00443112882106167,"2006-10","2006-Q4",109100,-0.0513290559120073,"2005-11"
2016-05-31,30703,"Calverton","NY","New York","Suffolk",6452,339400,0.00206672571597284,0.00473653049141504,0.0207518796992481,0.0119677578037851,-0.0226530933856918,"2006-01","2006-Q1",430300,-0.211247966534976,"2004-03"
2016-05-31,17364,"Centerville","MN","Minneapolis-St Paul","Anoka",6453,232300,0.00345572354211663,0.0117595818815331,0.0779582366589327,0.0538648789086817,-0.00611708367923125,"2006-12","2006-Q4",247600,-0.0617932148626817,"2004-10"
2016-05-31,36851,"East Bernard","TX","El Campo","Wharton",6454,169300,-0.0122520420070012,-0.00117994100294985,0.0354740061162079,0.0372598534253155,,"2016-03","2016-Q1",171600,-0.0134032634032634,"2016-02"
2016-05-31,15603,"Palmyra","IN","Louisville/Jefferson County","Harrison",6455,92400,0.00108342361863489,0,0.00325732899022801,-0.00342767279563028,-0.00737573135087055,"2005-09","2005-Q3",112400,-0.177935943060498,"2003-11"
2016-05-31,398974,"Menallen Township","PA","Pittsburgh","Fayette",6456,109300,-0.00273722627737226,-0.00273722627737226,0.0330812854442344,0.0382415205409603,0.0364603204376022,"2014-07","2014-Q3",110900,-0.0144274120829576,"2014-06"
2016-05-31,398774,"Lower Milford Township","PA","Allentown","Lehigh",6457,291400,0.000343288705801579,-0.00205479452054795,0.0736919675755343,0.0126117209019212,,"2016-01","2016-Q1",293200,-0.00613915416098226,"2015-12"
2016-05-31,15425,"Floyd","NY","Utica","Oneida",6458,129900,0.00541795665634675,0.0367118914604948,0.0578175895765472,0.0325053390086742,0.017045195033051,"2016-05","2016-Q2",129900,0,"2016-05"
2016-05-31,40318,"Petersburg","MI","Monroe","Monroe",6459,169000,0.00595238095238095,0.0168471720818291,0.099544567338972,0.0465701143309514,0.00167207961895555,"2003-11","2003-Q4",170200,-0.00705052878965922,"2003-10"
2016-05-31,30587,"Bridge City","TX","Beaumont","Orange",6460,126600,0.00635930047694754,0.0128,0.0488815244407622,0.0201166067302534,0.0300025034914109,"2016-05","2016-Q2",126600,0,"2016-05"
2016-05-31,42018,"Custer","WA","Bellingham","Whatcom",6461,355800,0.0116576627807791,0.0391355140186916,0.0729794933655006,0.0323764128213473,0.00475970190980801,"2007-10","2007-Q4",374900,-0.0509469191784476,"2007-03"
2016-05-31,40711,"Saint Paul","MO","St. Louis","Saint Charles",6462,301800,0.00936454849498328,0.0307377049180328,0.0515679442508711,0.0350875948722971,0.000531704017934231,"2007-03","2007-Q1",306800,-0.0162972620599739,"2007-01"
2016-05-31,397984,"Erin","WI","Milwaukee","Washington",6463,329500,0.00365519342065184,0.00887936313533374,0.0368156073001888,0.0120145144726478,0.00657455955459141,"2016-05","2016-Q2",329500,0,"2016-05"
2016-05-31,18354,"Grand Saline","TX",,"Van Zandt",6464,81300,-0.00489596083231334,-0.00853658536585366,-0.0309892729439809,0.0149127742076616,,"2014-03","2014-Q1",86200,-0.0568445475638051,"2014-01"
2016-05-31,49110,"Hollywood","SC","Charleston","Charleston",6465,255100,-0.0104732350659426,-0.0351739788199697,-0.0449269936353426,0.0240671862578841,,"2015-04","2015-Q2",268000,-0.048134328358209,"2015-01"
2016-05-31,49144,"Enola","PA","Harrisburg","Cumberland",6466,123600,0.0024330900243309,0.00651465798045603,0.0430379746835443,0.00326804354670474,0.00945414305761094,"2010-12","2010-Q4",125200,-0.012779552715655,"2010-02"
2016-05-31,56758,"Washington Park","IL","St. Louis","Saint Clair",6467,42700,0.0118483412322275,0.0166666666666667,0.0865139949109415,-0.00324682181139202,-0.0198879307374946,"2006-02","2006-Q1",55100,-0.225045372050817,"2003-06"
2016-05-31,45582,"Grosse Pointe Shores","MI","Detroit","Wayne",6468,500800,0.00481540930979133,0.0115128256917794,0.0719178082191781,0.0725737125736396,-0.010668254537342,"2003-04","2003-Q2",594700,-0.157894736842105,"2000-01"
2016-05-31,42237,"Genoa","IL","Chicago","De Kalb",6469,150300,0.00333778371161549,0.016914749661705,0.045929018789144,0.0115685465116893,-0.0262485022225183,"2007-04","2007-Q2",201100,-0.252610641471905,"2003-01"
2016-05-31,39800,"Milton","NH","Boston","Strafford",6470,189100,0.00265111346765642,0.0112299465240642,0.0266015200868621,0.0116042882576328,-0.0192618861379829,"2005-11","2005-Q4",230600,-0.179965307892454,"2003-09"
2016-05-31,53705,"Old Westbury","NY","New York","Nassau",6471,2200600,-0.0024026474454871,-0.0112773509457699,-0.0310422262339835,0.0290322222617099,-0.00352078131569133,"2006-09","2006-Q3",2298600,-0.0426346471765422,"2005-11"
2016-05-31,34299,"Tobaccoville","NC","Winston-Salem","Forsyth",6472,124800,0,0.00970873786407767,0.00970873786407767,0.00837968330699801,0.00485471133428517,"2008-05","2008-Q2",125300,-0.00399042298483639,"2008-03"
2016-05-31,9363,"Woodburn","IN","Fort Wayne","Allen",6473,121500,0.0125,0.032285471537808,0.032285471537808,0.0240259602507145,0.0025032581523039,"2016-05","2016-Q2",121500,0,"2016-05"
2016-05-31,398653,"Conestoga Township","PA","Lancaster","Lancaster",6474,192400,-0.000519480519480519,0.00838574423480084,0.0190677966101695,0.0129632904103392,0.00414709712276173,"2007-09","2007-Q3",202000,-0.0475247524752475,"2006-10"
2016-05-31,14654,"Williamson","GA","Atlanta","Pike",6475,140300,-0.00284292821606254,0.00501432664756447,0.0354243542435424,0.0107440792849951,-0.00613159464250923,"2006-10","2006-Q4",154300,-0.0907323395981854,"2004-05"
2016-05-31,44535,"Centreville","AL","Birmingham","Bibb",6476,101000,-0.00980392156862745,-0.0334928229665072,-0.0241545893719807,0.0221968985221646,-0.0151016605950032,"2007-12","2007-Q4",127200,-0.205974842767296,"2005-08"
